seq152	seq170	33.000	112	132	124	0.848	0.887	1.970E-15	66
seq152	seq37	39.400	71	132	255	0.538	0.278	1.588E-13	60
seq152	seq196	27.100	114	132	177	0.864	0.571	6.031E-11	53
seq152	seq197	27.100	114	132	177	0.864	0.571	6.031E-11	53
seq152	seq180	35.000	77	132	120	0.583	0.642	8.239E-11	52
seq152	seq99	36.200	69	132	218	0.492	0.317	1.125E-10	52
seq152	seq100	36.200	69	132	421	0.492	0.164	1.125E-10	52
seq152	seq134	26.700	126	132	207	0.955	0.570	1.537E-10	51
seq152	seq135	26.700	126	132	207	0.955	0.570	1.537E-10	51
seq152	seq67	30.800	81	132	262	0.614	0.309	1.537E-10	51
seq152	seq136	26.700	126	132	352	0.955	0.335	1.537E-10	51
seq152	seq177	30.100	93	132	128	0.705	0.703	2.866E-10	51
seq152	seq68	32.000	75	132	275	0.568	0.273	9.956E-10	49
seq152	seq75	31.100	90	132	617	0.636	0.146	9.956E-10	49
seq152	seq171	31.300	86	132	92	0.652	0.935	2.530E-09	48
seq152	seq172	31.300	86	132	92	0.652	0.935	2.530E-09	48
seq152	seq173	31.300	86	132	92	0.652	0.935	2.530E-09	48
seq152	seq174	31.300	86	132	92	0.652	0.935	2.530E-09	48
seq152	seq129	29.700	118	132	378	0.894	0.310	3.453E-09	48
seq152	seq187	38.000	63	132	456	0.477	0.138	3.453E-09	48
seq152	seq47	28.200	78	132	383	0.591	0.204	6.425E-09	47
seq152	seq16	32.500	86	132	212	0.644	0.406	1.195E-08	46
seq152	seq28	30.000	90	132	339	0.667	0.265	1.630E-08	46
seq152	seq145	26.100	84	132	588	0.636	0.143	1.630E-08	46
seq152	seq90	30.100	73	132	338	0.553	0.216	2.222E-08	45
seq152	seq1	30.300	79	132	98	0.598	0.806	4.128E-08	44
seq152	seq109	30.300	79	132	604	0.598	0.131	4.128E-08	44
seq152	seq63	35.500	76	132	205	0.576	0.366	1.423E-07	43
seq152	seq200	26.200	61	132	248	0.462	0.246	1.938E-07	42
seq152	seq73	28.900	76	132	236	0.576	0.318	3.593E-07	42
seq152	seq79	31.900	115	132	247	0.795	0.466	3.593E-07	42
seq152	seq19	27.600	76	132	191	0.576	0.393	4.891E-07	41
seq152	seq20	27.600	76	132	191	0.576	0.393	4.891E-07	41
seq152	seq199	27.600	76	132	365	0.576	0.205	4.891E-07	41
seq152	seq86	31.400	54	132	143	0.409	0.378	9.058E-07	40
seq152	seq69	39.200	51	132	260	0.386	0.196	2.280E-06	39
seq152	seq178	28.800	104	132	127	0.780	0.819	3.100E-06	39
seq152	seq82	26.100	83	132	131	0.629	0.611	1.058E-05	37
seq152	seq89	34.400	58	132	476	0.409	0.122	1.951E-05	36
seq152	seq41	28.000	75	132	221	0.568	0.312	3.594E-05	36
seq152	seq194	31.900	47	132	240	0.356	0.196	8.972E-05	34
seq198	seq198	100.000	558	558	558	1.000	1.000	0.000E+00	1139
seq198	seq169	99.800	558	558	589	1.000	0.947	0.000E+00	1136
seq198	seq179	57.000	503	558	542	0.901	0.902	4.398E-170	535
seq198	seq91	26.700	467	558	530	0.837	0.866	1.054E-38	147
seq198	seq92	26.700	467	558	530	0.837	0.866	1.054E-38	147
seq198	seq189	31.800	227	558	352	0.375	0.645	7.179E-20	87
seq175	seq175	100.000	324	324	324	1.000	1.000	1.694E-205	625
seq175	seq176	100.000	324	324	324	1.000	1.000	1.694E-205	625
seq175	seq143	50.700	251	324	364	0.765	0.690	6.316E-56	192
seq175	seq116	42.800	80	324	209	0.238	0.383	7.511E-13	63
seq175	seq117	42.800	80	324	209	0.238	0.383	7.511E-13	63
seq83	seq83	100.000	90	90	90	1.000	1.000	1.095E-57	185
seq83	seq19	33.700	80	90	191	0.889	0.419	7.074E-16	65
seq83	seq20	33.700	80	90	191	0.889	0.419	7.074E-16	65
seq83	seq199	33.700	80	90	365	0.889	0.219	7.074E-16	65
seq83	seq73	33.700	80	90	236	0.889	0.339	6.519E-15	62
seq83	seq63	33.800	71	90	205	0.789	0.346	8.953E-15	62
seq83	seq86	39.400	71	90	143	0.789	0.497	3.185E-14	60
seq83	seq119	40.200	72	90	131	0.800	0.550	6.008E-14	59
seq83	seq120	38.800	72	90	131	0.800	0.550	8.251E-14	59
seq83	seq122	40.200	72	90	145	0.800	0.497	8.251E-14	59
seq83	seq194	35.800	78	90	240	0.867	0.325	2.936E-13	57
seq83	seq129	34.700	69	90	378	0.767	0.183	2.936E-13	57
seq83	seq69	35.700	83	90	260	0.900	0.319	7.605E-13	56
seq83	seq7	34.300	67	90	258	0.744	0.260	2.494E-11	52
seq83	seq109	40.000	75	90	604	0.811	0.124	3.425E-11	51
seq83	seq141	43.800	57	90	210	0.633	0.267	6.460E-11	51
seq83	seq98	46.800	47	90	350	0.522	0.134	1.673E-10	49
seq83	seq97	46.800	47	90	375	0.522	0.125	1.673E-10	49
seq83	seq68	46.400	56	90	275	0.611	0.204	3.155E-10	49
seq83	seq160	42.600	72	90	271	0.800	0.266	4.333E-10	48
seq83	seq13	53.000	49	90	171	0.544	0.287	5.951E-10	48
seq83	seq183	39.300	65	90	424	0.689	0.153	5.951E-10	48
seq83	seq47	43.100	58	90	383	0.644	0.151	1.122E-09	47
seq83	seq71	44.400	54	90	481	0.600	0.112	2.116E-09	46
seq83	seq1	38.000	63	90	98	0.644	0.643	3.990E-09	46
seq83	seq111	38.700	49	90	347	0.544	0.141	3.990E-09	46
seq83	seq187	37.500	48	90	456	0.533	0.105	3.990E-09	46
seq83	seq24	50.000	48	90	153	0.533	0.314	5.479E-09	45
seq83	seq23	32.200	62	90	372	0.689	0.167	5.479E-09	45
seq83	seq70	42.800	49	90	416	0.544	0.118	5.479E-09	45
seq83	seq112	42.000	50	90	514	0.556	0.097	5.479E-09	45
seq83	seq78	40.800	49	90	485	0.544	0.101	7.523E-09	45
seq83	seq12	25.300	75	90	100	0.833	0.750	1.033E-08	44
seq83	seq14	38.100	55	90	246	0.611	0.224	1.033E-08	44
seq83	seq90	43.100	51	90	338	0.567	0.151	1.033E-08	44
seq83	seq26	50.000	48	90	148	0.533	0.324	1.418E-08	44
seq83	seq52	29.000	62	90	375	0.689	0.165	1.418E-08	44
seq83	seq30	34.400	58	90	167	0.644	0.347	1.948E-08	44
seq83	seq33	40.800	49	90	323	0.544	0.152	1.948E-08	44
seq83	seq145	40.800	49	90	588	0.544	0.083	2.674E-08	43
seq83	seq11	29.200	65	90	481	0.689	0.135	5.041E-08	42
seq83	seq161	41.600	48	90	246	0.533	0.191	1.304E-07	41
seq83	seq118	31.300	51	90	248	0.567	0.206	1.304E-07	41
seq83	seq127	40.800	49	90	414	0.544	0.114	1.304E-07	41
seq83	seq184	39.600	53	90	223	0.578	0.238	8.724E-07	39
seq83	seq62	27.300	73	90	281	0.789	0.260	1.197E-06	38
seq83	seq191	37.700	53	90	235	0.578	0.226	1.643E-06	38
seq83	seq16	37.700	53	90	212	0.578	0.250	2.255E-06	38
seq83	seq185	26.800	67	90	247	0.733	0.271	2.255E-06	38
seq83	seq67	38.200	47	90	262	0.522	0.179	7.994E-06	36
seq83	seq137	45.700	35	90	476	0.389	0.074	7.994E-06	36
seq83	seq126	41.400	41	90	307	0.444	0.134	1.097E-05	36
seq83	seq39	31.900	47	90	378	0.522	0.124	1.505E-05	35
seq83	seq41	32.700	55	90	221	0.611	0.222	7.301E-05	33
seq83	seq186	38.200	47	90	235	0.522	0.200	1.001E-04	33
seq83	seq18	26.500	49	90	153	0.544	0.320	1.882E-04	32
seq68	seq68	100.000	275	275	275	1.000	1.000	1.914E-181	552
seq68	seq144	50.000	205	275	356	0.731	0.576	3.006E-65	217
seq68	seq97	40.200	227	275	375	0.793	0.605	7.025E-53	181
seq68	seq98	38.400	238	275	350	0.793	0.680	4.947E-50	173
seq68	seq90	36.500	235	275	338	0.764	0.695	4.721E-47	164
seq68	seq130	35.000	175	275	414	0.636	0.406	4.029E-24	96
seq68	seq127	35.500	164	275	414	0.596	0.384	5.461E-24	96
seq68	seq131	32.200	185	275	414	0.655	0.447	8.393E-23	93
seq68	seq141	29.400	172	275	210	0.607	0.819	1.298E-18	80
seq68	seq80	30.300	162	275	408	0.589	0.387	4.299E-18	78
seq68	seq162	29.100	183	275	325	0.665	0.529	7.816E-18	78
seq68	seq163	29.100	183	275	325	0.665	0.529	7.816E-18	78
seq68	seq164	29.100	183	275	325	0.665	0.529	7.816E-18	78
seq68	seq165	29.100	183	275	325	0.665	0.529	7.816E-18	78
seq68	seq166	29.100	183	275	325	0.665	0.529	7.816E-18	78
seq68	seq47	32.900	159	275	383	0.578	0.402	1.914E-17	76
seq68	seq183	25.300	199	275	424	0.724	0.450	6.306E-17	75
seq68	seq24	38.800	103	275	153	0.353	0.673	2.073E-16	73
seq68	seq13	47.900	73	275	171	0.265	0.427	6.798E-16	72
seq68	seq26	42.100	76	275	148	0.276	0.514	1.230E-15	71
seq68	seq187	27.000	164	275	456	0.596	0.338	1.230E-15	71
seq68	seq50	26.000	178	275	556	0.647	0.318	1.654E-15	70
seq68	seq61	27.300	210	275	455	0.753	0.462	9.749E-15	68
seq68	seq74	29.400	177	275	409	0.607	0.433	1.309E-14	68
seq68	seq39	26.400	164	275	378	0.596	0.415	4.256E-14	66
seq68	seq184	34.000	94	275	223	0.338	0.422	1.029E-13	65
seq68	seq191	33.000	103	275	235	0.371	0.438	1.029E-13	65
seq68	seq185	28.900	158	275	247	0.575	0.587	1.029E-13	65
seq68	seq7	25.900	183	275	258	0.665	0.659	1.029E-13	65
seq68	seq177	34.900	83	275	128	0.302	0.648	1.380E-13	64
seq68	seq188	25.500	172	275	356	0.596	0.483	4.461E-13	63
seq68	seq89	30.500	171	275	476	0.622	0.336	5.980E-13	63
seq68	seq105	23.800	183	275	230	0.665	0.743	8.014E-13	62
seq68	seq106	23.800	183	275	362	0.665	0.472	8.014E-13	62
seq68	seq16	31.900	94	275	212	0.338	0.443	1.439E-12	61
seq68	seq109	36.100	94	275	604	0.342	0.156	1.483E-11	58
seq68	seq99	22.800	161	275	218	0.585	0.725	1.984E-11	58
seq68	seq100	22.800	161	275	421	0.585	0.375	1.984E-11	58
seq68	seq137	25.000	159	275	476	0.578	0.300	2.653E-11	57
seq68	seq145	41.600	72	275	588	0.262	0.122	4.743E-11	57
seq68	seq1	38.700	80	275	98	0.291	0.816	6.340E-11	56
seq68	seq118	25.900	160	275	248	0.582	0.605	6.340E-11	56
seq68	seq67	26.400	156	275	262	0.567	0.580	6.340E-11	56
seq68	seq200	38.500	83	275	248	0.302	0.331	8.473E-11	56
seq68	seq75	25.500	183	275	617	0.618	0.297	8.473E-11	56
seq68	seq86	46.500	58	275	143	0.211	0.406	1.132E-10	55
seq68	seq69	30.000	129	275	260	0.469	0.442	1.132E-10	55
seq68	seq78	31.500	95	275	485	0.335	0.196	2.020E-10	55
seq68	seq28	27.600	166	275	339	0.604	0.463	4.811E-10	53
seq68	seq27	26.400	166	275	339	0.604	0.463	6.422E-10	53
seq68	seq12	44.000	50	275	100	0.182	0.500	8.570E-10	53
seq68	seq122	44.200	61	275	145	0.222	0.421	8.570E-10	53
seq68	seq71	40.200	72	275	481	0.262	0.150	8.570E-10	53
seq68	seq119	44.200	61	275	131	0.222	0.466	1.144E-09	52
seq68	seq120	42.600	61	275	131	0.222	0.466	1.526E-09	52
seq68	seq11	24.100	161	275	481	0.582	0.335	1.526E-09	52
seq68	seq33	22.700	249	275	323	0.705	0.771	3.621E-09	51
seq68	seq180	32.200	93	275	120	0.338	0.742	4.827E-09	50
seq68	seq21	25.200	166	275	339	0.604	0.463	4.827E-09	50
seq68	seq8	22.800	184	275	339	0.669	0.519	8.578E-09	49
seq68	seq70	37.500	72	275	416	0.262	0.173	8.578E-09	49
seq68	seq160	42.400	66	275	271	0.240	0.240	1.523E-08	49
seq68	seq14	22.400	160	275	246	0.582	0.577	2.030E-08	48
seq68	seq83	46.400	56	275	90	0.204	0.611	2.704E-08	48
seq68	seq77	29.200	139	275	310	0.505	0.448	6.386E-08	47
seq68	seq32	31.300	83	275	323	0.276	0.257	6.386E-08	47
seq68	seq35	29.500	88	275	340	0.320	0.256	1.506E-07	46
seq68	seq34	21.600	243	275	340	0.884	0.674	2.667E-07	45
seq68	seq158	33.800	70	275	136	0.255	0.507	1.963E-06	42
seq68	seq41	32.300	65	275	221	0.236	0.294	1.963E-06	42
seq68	seq9	26.700	86	275	169	0.295	0.509	3.364E-05	38
seq68	seq6	32.200	59	275	169	0.215	0.337	5.931E-05	37
seq68	seq190	35.900	64	275	404	0.233	0.153	5.931E-05	37
seq167	seq167	100.000	86	86	86	1.000	1.000	1.296E-54	176
seq167	seq168	100.000	86	86	86	1.000	1.000	1.296E-54	176
seq157	seq157	100.000	226	226	226	1.000	1.000	3.677E-146	448
seq157	seq156	96.900	226	226	226	1.000	1.000	8.066E-141	432
seq157	seq102	76.700	202	226	233	0.894	0.867	9.320E-103	323
seq157	seq73	57.800	178	226	236	0.788	0.754	1.583E-72	235
seq157	seq199	54.700	219	226	365	0.942	0.600	2.168E-72	235
seq157	seq19	60.200	176	226	191	0.779	0.921	5.573E-72	234
seq157	seq20	60.200	176	226	191	0.779	0.921	5.573E-72	234
seq157	seq194	49.100	173	226	240	0.765	0.721	1.218E-54	184
seq157	seq105	43.200	192	226	230	0.850	0.822	1.193E-45	158
seq157	seq106	43.200	192	226	362	0.850	0.522	1.193E-45	158
seq157	seq63	40.000	170	226	205	0.752	0.795	1.309E-43	152
seq157	seq7	38.200	175	226	258	0.774	0.667	1.432E-41	146
seq157	seq129	37.100	191	226	378	0.792	0.505	8.348E-40	141
seq157	seq99	39.000	172	226	218	0.761	0.780	2.132E-39	139
seq157	seq100	39.000	172	226	421	0.761	0.404	2.132E-39	139
seq157	seq141	31.600	170	226	210	0.726	0.810	2.893E-22	89
seq157	seq69	35.700	140	226	260	0.619	0.504	5.341E-20	83
seq157	seq144	30.300	158	226	356	0.664	0.444	2.467E-19	81
seq157	seq145	28.000	172	226	588	0.761	0.286	9.611E-18	76
seq157	seq12	36.500	93	226	100	0.412	0.930	2.395E-17	75
seq157	seq130	29.000	185	226	414	0.796	0.447	1.483E-16	72
seq157	seq183	31.100	168	226	424	0.743	0.384	1.483E-16	72
seq157	seq177	43.600	71	226	128	0.310	0.555	2.009E-16	72
seq157	seq86	47.000	68	226	143	0.301	0.476	9.147E-16	70
seq157	seq127	28.400	164	226	414	0.681	0.396	1.238E-15	70
seq157	seq131	28.500	185	226	414	0.796	0.447	2.267E-15	69
seq157	seq191	28.800	147	226	235	0.650	0.613	4.150E-15	68
seq157	seq47	27.100	155	226	383	0.686	0.405	5.614E-15	68
seq157	seq108	28.100	153	226	238	0.655	0.643	7.592E-15	67
seq157	seq61	25.800	147	226	455	0.615	0.323	1.876E-14	66
seq157	seq120	45.500	68	226	131	0.301	0.519	2.536E-14	66
seq157	seq80	29.400	168	226	408	0.673	0.412	2.536E-14	66
seq157	seq109	30.000	149	226	604	0.659	0.237	2.536E-14	66
seq157	seq67	27.600	175	226	262	0.770	0.668	3.428E-14	65
seq157	seq114	26.400	182	226	382	0.774	0.476	3.428E-14	65
seq157	seq200	41.100	68	226	248	0.301	0.274	8.453E-14	64
seq157	seq162	24.500	158	226	325	0.699	0.458	8.453E-14	64
seq157	seq163	24.500	158	226	325	0.699	0.458	8.453E-14	64
seq157	seq164	24.500	158	226	325	0.699	0.458	8.453E-14	64
seq157	seq165	24.500	158	226	325	0.699	0.458	8.453E-14	64
seq157	seq166	24.500	158	226	325	0.699	0.458	8.453E-14	64
seq157	seq184	26.600	148	226	223	0.655	0.650	1.142E-13	64
seq157	seq119	44.100	68	226	131	0.301	0.519	1.542E-13	63
seq157	seq16	26.600	148	226	212	0.655	0.684	2.082E-13	63
seq157	seq122	42.600	68	226	145	0.301	0.469	2.810E-13	63
seq157	seq112	25.100	148	226	514	0.646	0.288	3.793E-13	62
seq157	seq89	30.500	147	226	476	0.642	0.309	1.257E-12	61
seq157	seq21	27.800	142	226	339	0.628	0.395	1.695E-12	60
seq157	seq134	29.000	140	226	207	0.619	0.580	2.286E-12	60
seq157	seq135	29.000	140	226	207	0.619	0.580	2.286E-12	60
seq157	seq136	29.000	140	226	352	0.619	0.341	2.286E-12	60
seq157	seq75	27.300	156	226	617	0.611	0.253	7.543E-12	58
seq157	seq28	29.200	144	226	339	0.637	0.401	1.016E-11	58
seq157	seq27	26.600	142	226	339	0.628	0.395	1.369E-11	57
seq157	seq90	25.000	192	226	338	0.743	0.568	1.843E-11	57
seq157	seq196	30.400	125	226	177	0.553	0.621	1.095E-10	55
seq157	seq197	30.400	125	226	177	0.553	0.621	1.095E-10	55
seq157	seq180	36.100	83	226	120	0.363	0.692	1.981E-10	54
seq157	seq37	25.500	148	226	255	0.655	0.561	1.981E-10	54
seq157	seq8	26.500	142	226	339	0.628	0.395	2.663E-10	53
seq157	seq195	27.000	143	226	191	0.633	0.623	1.642E-08	48
seq157	seq13	38.700	49	226	171	0.217	0.287	2.201E-08	48
seq157	seq34	26.100	147	226	340	0.650	0.406	5.291E-08	46
seq157	seq33	33.300	72	226	323	0.314	0.223	9.486E-08	46
seq157	seq9	32.900	82	226	169	0.363	0.450	1.270E-07	45
seq157	seq35	25.400	147	226	340	0.650	0.406	1.270E-07	45
seq157	seq18	31.200	64	226	153	0.274	0.418	1.699E-07	45
seq157	seq171	32.300	71	226	92	0.310	0.772	2.273E-07	44
seq157	seq172	32.300	71	226	92	0.310	0.772	2.273E-07	44
seq157	seq173	32.300	71	226	92	0.310	0.772	2.273E-07	44
seq157	seq174	32.300	71	226	92	0.310	0.772	2.273E-07	44
seq157	seq24	29.800	97	226	153	0.429	0.608	5.439E-07	43
seq157	seq161	25.600	110	226	246	0.487	0.427	9.718E-07	42
seq157	seq10	30.900	55	226	170	0.243	0.324	5.517E-06	40
seq157	seq152	32.600	52	226	132	0.230	0.394	2.333E-05	38
seq157	seq77	21.400	162	226	310	0.690	0.523	7.368E-05	36
seq31	seq31	100.000	457	457	457	1.000	1.000	6.820E-308	928
seq139	seq139	100.000	128	128	128	1.000	1.000	2.679E-71	226
seq139	seq138	94.300	88	128	128	0.688	0.688	2.410E-56	183
seq139	seq170	66.600	90	128	124	0.703	0.726	3.886E-37	128
seq139	seq178	55.600	79	128	127	0.617	0.622	1.281E-25	95
seq139	seq146	52.700	91	128	202	0.695	0.450	5.275E-20	79
seq139	seq147	52.700	91	128	202	0.695	0.450	5.275E-20	79
seq139	seq148	52.700	91	128	202	0.695	0.450	5.275E-20	79
seq139	seq149	52.700	91	128	202	0.695	0.450	5.275E-20	79
seq139	seq150	52.700	91	128	202	0.695	0.450	5.275E-20	79
seq139	seq151	52.700	91	128	248	0.695	0.367	5.275E-20	79
seq139	seq115	45.300	75	128	245	0.578	0.306	2.338E-15	65
seq139	seq171	37.600	77	128	92	0.562	0.837	1.124E-14	63
seq139	seq172	37.600	77	128	92	0.562	0.837	1.124E-14	63
seq139	seq173	37.600	77	128	92	0.562	0.837	1.124E-14	63
seq139	seq174	37.600	77	128	92	0.562	0.837	1.124E-14	63
seq139	seq153	44.000	81	128	221	0.633	0.367	2.593E-13	59
seq139	seq154	44.000	81	128	221	0.633	0.367	2.593E-13	59
seq139	seq193	39.400	76	128	241	0.594	0.303	4.854E-13	59
seq139	seq180	39.700	73	128	120	0.531	0.608	5.949E-12	55
seq139	seq195	35.500	76	128	191	0.594	0.382	3.887E-11	53
seq139	seq41	31.700	82	128	221	0.641	0.367	1.854E-10	51
seq139	seq160	29.500	61	128	271	0.445	0.225	5.035E-08	44
seq139	seq130	32.300	71	128	414	0.523	0.171	1.277E-07	43
seq139	seq131	32.300	71	128	414	0.523	0.171	1.277E-07	43
seq139	seq185	36.000	61	128	247	0.438	0.247	1.113E-06	40
seq139	seq10	30.600	74	128	170	0.547	0.435	2.063E-06	39
seq139	seq34	36.100	70	128	340	0.547	0.203	2.063E-06	39
seq139	seq9	28.500	77	128	169	0.578	0.456	3.821E-06	38
seq139	seq69	34.000	50	128	260	0.391	0.192	9.617E-06	37
seq139	seq35	34.700	70	128	340	0.547	0.203	9.617E-06	37
seq139	seq105	28.800	52	128	230	0.367	0.226	8.221E-05	34
seq139	seq106	28.800	52	128	362	0.367	0.144	8.221E-05	34
seq139	seq102	26.500	64	128	233	0.461	0.275	1.514E-04	34
seq139	seq179	33.300	54	128	542	0.422	0.100	2.786E-04	33
seq139	seq156	26.000	50	128	226	0.352	0.221	5.120E-04	32
seq139	seq157	26.000	50	128	226	0.352	0.221	5.120E-04	32
seq162	seq162	100.000	325	325	325	1.000	1.000	4.021E-220	667
seq162	seq163	100.000	325	325	325	1.000	1.000	4.021E-220	667
seq162	seq164	100.000	325	325	325	1.000	1.000	4.021E-220	667
seq162	seq165	100.000	325	325	325	1.000	1.000	4.021E-220	667
seq162	seq166	100.000	325	325	325	1.000	1.000	4.021E-220	667
seq162	seq188	59.100	336	325	356	0.963	0.944	3.787E-123	387
seq162	seq47	60.100	333	325	383	0.942	0.869	3.423E-122	384
seq162	seq187	42.200	416	325	456	0.945	0.912	2.912E-96	309
seq162	seq37	43.600	204	325	255	0.628	0.792	6.930E-54	186
seq162	seq185	41.800	165	325	247	0.508	0.668	1.414E-38	141
seq162	seq61	25.600	359	325	455	0.920	0.789	7.355E-33	124
seq162	seq130	27.700	306	325	414	0.942	0.664	1.835E-32	123
seq162	seq127	29.100	296	325	414	0.911	0.606	1.835E-32	123
seq162	seq80	28.100	303	325	408	0.932	0.637	1.298E-30	117
seq162	seq131	27.300	306	325	414	0.942	0.664	8.015E-30	115
seq162	seq114	28.800	296	325	382	0.911	0.660	1.470E-29	114
seq162	seq39	35.300	180	325	378	0.545	0.476	2.694E-29	113
seq162	seq14	35.600	168	325	246	0.517	0.675	6.202E-27	106
seq162	seq97	27.200	286	325	375	0.880	0.672	3.095E-25	101
seq162	seq183	23.500	354	325	424	0.914	0.835	3.404E-24	98
seq162	seq53	32.500	180	325	600	0.545	0.300	4.591E-24	98
seq162	seq98	26.200	286	325	350	0.880	0.751	8.350E-24	97
seq162	seq137	32.300	168	325	476	0.517	0.353	5.428E-22	91
seq162	seq78	23.500	439	325	485	0.948	0.905	1.781E-21	90
seq162	seq141	30.300	177	325	210	0.489	0.843	5.834E-21	88
seq162	seq144	23.900	298	325	356	0.917	0.736	3.445E-20	86
seq162	seq67	31.600	155	325	262	0.458	0.592	8.357E-20	85
seq162	seq90	32.000	150	325	338	0.455	0.444	1.123E-19	84
seq162	seq71	22.700	428	325	481	0.929	0.890	1.508E-19	84
seq162	seq160	27.300	224	325	271	0.677	0.827	2.719E-19	83
seq162	seq68	29.500	163	325	275	0.471	0.593	2.719E-19	83
seq162	seq191	32.400	148	325	235	0.449	0.630	3.650E-19	83
seq162	seq186	30.300	156	325	235	0.446	0.664	8.825E-19	81
seq162	seq109	23.500	447	325	604	0.929	0.740	1.184E-18	81
seq162	seq112	22.500	380	325	514	0.920	0.739	5.140E-18	79
seq162	seq145	29.800	189	325	588	0.582	0.321	3.989E-17	76
seq162	seq11	27.200	175	325	481	0.502	0.364	5.343E-17	76
seq162	seq105	28.200	144	325	230	0.434	0.626	1.717E-16	74
seq162	seq106	28.200	144	325	362	0.434	0.398	1.717E-16	74
seq162	seq70	25.300	360	325	416	0.929	0.865	4.114E-16	73
seq162	seq194	26.800	148	325	240	0.440	0.617	1.760E-15	71
seq162	seq21	20.100	300	325	339	0.923	0.720	1.338E-14	68
seq162	seq99	25.800	163	325	218	0.495	0.748	3.186E-14	67
seq162	seq33	22.300	231	325	323	0.511	0.715	3.186E-14	67
seq162	seq100	25.800	163	325	421	0.495	0.387	3.186E-14	67
seq162	seq126	21.800	284	325	307	0.874	0.772	4.252E-14	67
seq162	seq156	24.800	148	325	226	0.440	0.655	7.573E-14	66
seq162	seq157	24.500	158	325	226	0.458	0.699	7.573E-14	66
seq162	seq89	29.700	138	325	476	0.397	0.290	7.573E-14	66
seq162	seq129	27.500	164	325	378	0.458	0.434	1.010E-13	66
seq162	seq199	21.100	169	325	365	0.502	0.463	4.264E-13	64
seq162	seq73	24.800	148	325	236	0.440	0.627	1.010E-12	63
seq162	seq111	25.100	187	325	347	0.477	0.539	1.793E-12	62
seq162	seq19	20.800	148	325	191	0.440	0.775	5.643E-12	60
seq162	seq20	20.800	148	325	191	0.440	0.775	5.643E-12	60
seq162	seq1	41.000	78	325	98	0.240	0.796	7.514E-12	60
seq162	seq177	36.100	72	325	128	0.222	0.562	5.556E-11	57
seq162	seq34	22.800	297	325	340	0.914	0.712	1.307E-10	56
seq162	seq41	27.300	146	325	221	0.449	0.602	3.073E-10	55
seq162	seq69	24.200	135	325	260	0.415	0.504	4.084E-10	54
seq162	seq52	29.700	101	325	375	0.311	0.256	4.084E-10	54
seq162	seq35	22.200	297	325	340	0.914	0.712	7.215E-10	53
seq162	seq77	22.900	253	325	310	0.692	0.816	9.587E-10	53
seq162	seq63	24.400	192	325	205	0.591	0.659	1.274E-09	53
seq162	seq122	35.000	80	325	145	0.246	0.552	5.267E-09	51
seq162	seq23	25.000	104	325	372	0.298	0.280	6.994E-09	50
seq162	seq152	31.700	63	325	132	0.194	0.477	9.287E-09	50
seq162	seq120	31.300	102	325	131	0.314	0.679	1.233E-08	49
seq162	seq119	40.200	67	325	131	0.206	0.511	1.637E-08	49
seq162	seq24	30.200	76	325	153	0.234	0.497	5.079E-08	48
seq162	seq153	36.300	66	325	221	0.203	0.285	5.079E-08	48
seq162	seq154	36.300	66	325	221	0.203	0.285	5.079E-08	48
seq162	seq190	39.300	66	325	404	0.203	0.158	6.740E-08	47
seq162	seq9	40.300	62	325	169	0.191	0.355	6.459E-07	44
seq162	seq6	30.600	75	325	169	0.231	0.432	1.136E-06	43
seq162	seq200	32.700	61	325	248	0.188	0.246	1.506E-06	43
seq162	seq86	33.300	75	325	143	0.231	0.524	1.996E-06	42
seq162	seq115	25.700	66	325	245	0.203	0.253	2.646E-06	42
seq162	seq60	30.000	102	325	377	0.246	0.271	1.900E-05	39
seq162	seq171	25.600	74	325	92	0.228	0.804	4.419E-05	38
seq162	seq172	25.600	74	325	92	0.228	0.804	4.419E-05	38
seq162	seq173	25.600	74	325	92	0.228	0.804	4.419E-05	38
seq162	seq174	25.600	74	325	92	0.228	0.804	4.419E-05	38
seq162	seq32	33.800	65	325	323	0.200	0.192	5.854E-05	38
seq162	seq158	23.200	98	325	136	0.302	0.669	2.386E-04	36
seq162	seq79	27.900	65	325	247	0.197	0.263	7.336E-04	34
seq136	seq136	100.000	352	352	352	1.000	1.000	5.487E-246	743
seq136	seq134	100.000	207	352	207	0.588	1.000	2.912E-140	438
seq136	seq135	100.000	207	352	207	0.588	1.000	2.912E-140	438
seq136	seq196	49.700	177	352	177	0.503	0.983	6.272E-56	193
seq136	seq197	49.700	177	352	177	0.503	0.983	6.272E-56	193
seq136	seq195	39.200	214	352	191	0.608	0.990	1.327E-37	139
seq136	seq130	28.000	175	352	414	0.440	0.423	2.158E-19	84
seq136	seq127	27.400	175	352	414	0.440	0.423	9.274E-19	82
seq136	seq114	27.800	176	352	382	0.440	0.461	2.266E-17	78
seq136	seq131	27.100	175	352	414	0.440	0.423	3.027E-17	77
seq136	seq129	25.400	252	352	378	0.616	0.667	1.723E-15	72
seq136	seq80	26.400	170	352	408	0.420	0.417	5.442E-15	70
seq136	seq132	39.700	87	352	118	0.233	0.737	7.252E-15	70
seq136	seq126	29.900	167	352	307	0.415	0.544	2.285E-14	68
seq136	seq37	26.900	177	352	255	0.455	0.694	7.182E-14	66
seq136	seq145	24.600	127	352	588	0.338	0.216	1.273E-13	66
seq136	seq157	28.800	192	352	226	0.531	0.850	3.989E-13	64
